userid,courseid,quizid,attemptid,raw_timefinish,local_timefinish
1033,52,28,,,
1034,52,26,144,1754233703,2025-08-03 22:08:23
1034,52,27,168,1754495410,2025-08-06 22:50:10
1034,52,28,174,1754819367,2025-08-10 16:49:27
1035,52,26,138,1754207060,2025-08-03 14:44:20
1035,52,27,139,1754207248,2025-08-03 14:47:28
1035,52,28,140,1754207434,2025-08-03 14:50:34
1036,52,26,,,
1036,52,27,,,
1036,52,28,,,
1037,52,26,,,
1037,52,27,,,
1037,52,28,,,
1038,52,26,126,1754115125,2025-08-02 13:12:05
1038,52,27,128,1754122722,2025-08-02 15:18:42
1038,52,28,131,1754149824,2025-08-02 22:50:24
1038,52,28,132,1754150092,2025-08-02 22:54:52
1039,52,26,,,
1039,52,27,,,
1039,52,28,,,
1040,52,26,149,1754325444,2025-08-04 23:37:24
1040,52,26,150,1754325491,2025-08-04 23:38:11
1040,52,27,158,1754397542,2025-08-05 19:39:02
1040,52,28,159,1754400497,2025-08-05 20:28:17
1041,52,26,,,
1041,52,27,,,
1041,52,28,,,
1042,52,26,134,1754190004,2025-08-03 10:00:04
1042,52,27,135,1754199683,2025-08-03 12:41:23
1042,52,28,143,1754217239,2025-08-03 17:33:59
1043,52,26,,,
1043,52,27,,,
1043,52,28,,,
1044,52,26,,,
1044,52,27,,,
1044,52,28,,,
1045,52,26,155,1754373355,2025-08-05 12:55:55
1045,52,27,175,1754822006,2025-08-10 17:33:26
1045,52,27,176,1754822261,2025-08-10 17:37:41
1045,52,28,177,1754841272,2025-08-10 22:54:32
1045,52,28,178,1754841345,2025-08-10 22:55:45
1046,52,26,,,
1046,52,27,,,
1046,52,28,,,
1047,52,26,,,
1047,52,27,,,
1047,52,28,,,
1048,52,26,,,
1048,52,27,,,
1048,52,28,,,
1049,52,26,,,
1049,52,27,,,
1049,52,28,,,
1050,52,26,146,1754299919,2025-08-04 16:31:59
1050,52,26,147,1754300232,2025-08-04 16:37:12
1050,52,27,151,1754357731,2025-08-05 08:35:31
1050,52,28,154,1754365247,2025-08-05 10:40:47
1051,52,26,,,
1051,52,27,,,
1051,52,28,,,
1052,52,26,,,
1052,52,27,,,
1052,52,28,,,
1053,52,26,,,
1053,52,27,,,
1053,52,28,,,
1054,52,26,,,
1054,52,27,,,
1054,52,28,,,
1055,52,26,,,
1055,52,27,,,
1055,52,28,,,
1056,52,26,133,1754156825,2025-08-03 00:47:05
1056,52,27,141,1754207997,2025-08-03 14:59:57
1056,52,28,142,1754210425,2025-08-03 15:40:25
1057,52,26,,,
1057,52,27,,,
1057,52,28,,,
1058,52,26,160,1754405961,2025-08-05 21:59:21
1058,52,26,161,1754406172,2025-08-05 22:02:52
1058,52,27,162,1754482861,2025-08-06 19:21:01
1058,52,27,163,1754482994,2025-08-06 19:23:14
1058,52,28,169,1754584713,2025-08-07 23:38:33
1059,52,26,,,
1059,52,27,,,
1059,52,28,,,
61,55,34,,,
61,55,35,,,
61,55,36,,,
61,55,51,,,
61,55,66,,,
197,55,34,,,
197,55,35,353,1758016296,2025-09-16 16:51:36
197,55,36,444,1758108633,2025-09-17 18:30:33
197,55,51,591,1760520764,2025-10-15 16:32:44
197,55,66,987,1761730549,2025-10-29 16:35:49
198,55,34,,,
198,55,35,,,
198,55,36,430,1758108630,2025-09-17 18:30:30
198,55,51,572,1760520738,2025-10-15 16:32:18
198,55,66,990,1761730564,2025-10-29 16:36:04
199,55,34,,,
199,55,35,359,1758083287,2025-09-17 11:28:07
199,55,36,414,1758108609,2025-09-17 18:30:09
199,55,51,565,1760520735,2025-10-15 16:32:15
199,55,66,964,1761730516,2025-10-29 16:35:16
200,55,34,,,
200,55,35,346,1757921381,2025-09-15 14:29:41
200,55,36,420,1758108611,2025-09-17 18:30:11
200,55,51,555,1760520725,2025-10-15 16:32:05
200,55,66,959,1761730513,2025-10-29 16:35:13
201,55,34,,,
201,55,35,391,1758090625,2025-09-17 13:30:25
201,55,36,435,1758108621,2025-09-17 18:30:21
201,55,51,567,1760520736,2025-10-15 16:32:16
201,55,66,965,1761730516,2025-10-29 16:35:16
202,55,34,,,
202,55,35,351,1757994514,2025-09-16 10:48:34
202,55,36,448,1758108643,2025-09-17 18:30:43
202,55,51,593,1760520771,2025-10-15 16:32:51
202,55,66,988,1761730558,2025-10-29 16:35:58
203,55,34,,,
203,55,35,404,1758100961,2025-09-17 16:22:41
203,55,36,439,1758108627,2025-09-17 18:30:27
203,55,51,569,1760520736,2025-10-15 16:32:16
203,55,66,989,1761730563,2025-10-29 16:36:03
204,55,34,,,
204,55,35,,,
204,55,36,436,1758108623,2025-09-17 18:30:23
204,55,51,577,1760520740,2025-10-15 16:32:20
204,55,66,975,1761730524,2025-10-29 16:35:24
205,55,34,,,
205,55,35,,,
205,55,36,442,1758108627,2025-09-17 18:30:27
205,55,51,561,1760520731,2025-10-15 16:32:11
205,55,66,978,1761730530,2025-10-29 16:35:30
206,55,34,,,
206,55,35,,,
206,55,36,415,1758108609,2025-09-17 18:30:09
206,55,51,588,1760520754,2025-10-15 16:32:34
206,55,66,981,1761730534,2025-10-29 16:35:34
207,55,34,,,
207,55,35,349,1757925879,2025-09-15 15:44:39
207,55,36,412,1758108606,2025-09-17 18:30:06
207,55,51,559,1760520731,2025-10-15 16:32:11
207,55,66,973,1761730523,2025-10-29 16:35:23
208,55,34,,,
208,55,35,356,1758078494,2025-09-17 10:08:14
208,55,36,409,1758108537,2025-09-17 18:28:57
208,55,51,556,1760520728,2025-10-15 16:32:08
208,55,66,961,1761730514,2025-10-29 16:35:14
209,55,34,,,
209,55,35,394,1758094880,2025-09-17 14:41:20
209,55,35,395,1758095029,2025-09-17 14:43:49
209,55,35,396,1758095152,2025-09-17 14:45:52
209,55,35,397,1758095274,2025-09-17 14:47:54
209,55,35,398,1758095867,2025-09-17 14:57:47
209,55,36,416,1758108609,2025-09-17 18:30:09
209,55,51,573,1760520739,2025-10-15 16:32:19
209,55,66,984,1761730541,2025-10-29 16:35:41
210,55,34,,,
210,55,35,341,1757898702,2025-09-15 08:11:42
210,55,36,408,1758108604,2025-09-17 18:30:04
210,55,51,568,1760520737,2025-10-15 16:32:17
210,55,66,956,1761730505,2025-10-29 16:35:05
211,55,34,,,
211,55,35,352,1757999489,2025-09-16 12:11:29
211,55,36,441,1758108628,2025-09-17 18:30:28
211,55,51,584,1760520750,2025-10-15 16:32:30
211,55,66,963,1761730516,2025-10-29 16:35:16
212,55,34,,,
212,55,35,345,1757921277,2025-09-15 14:27:57
212,55,36,443,1758108632,2025-09-17 18:30:32
212,55,51,594,1760520770,2025-10-15 16:32:50
212,55,66,985,1761730543,2025-10-29 16:35:43
213,55,34,,,
213,55,35,350,1757962722,2025-09-16 01:58:42
213,55,36,449,1758108713,2025-09-17 18:31:53
213,55,51,571,1760520738,2025-10-15 16:32:18
213,55,66,967,1761730517,2025-10-29 16:35:17
214,55,34,,,
214,55,35,,,
214,55,36,426,1758108616,2025-09-17 18:30:16
214,55,51,557,1760520730,2025-10-15 16:32:10
214,55,66,957,1761730507,2025-10-29 16:35:07
215,55,34,,,
215,55,35,,,
215,55,36,418,1758108610,2025-09-17 18:30:10
215,55,51,563,1760520733,2025-10-15 16:32:13
215,55,66,995,1761730711,2025-10-29 16:38:31
216,55,34,,,
216,55,35,,,
216,55,36,447,1758108642,2025-09-17 18:30:42
216,55,51,564,1760520736,2025-10-15 16:32:16
216,55,66,983,1761730540,2025-10-29 16:35:40
217,55,34,,,
217,55,35,389,1758091193,2025-09-17 13:39:53
217,55,36,437,1758108605,2025-09-17 18:30:05
217,55,51,583,1760520746,2025-10-15 16:32:26
217,55,66,986,1761730530,2025-10-29 16:35:30
218,55,34,,,
218,55,35,399,1758099218,2025-09-17 15:53:38
218,55,36,413,1758108609,2025-09-17 18:30:09
218,55,51,589,1760520759,2025-10-15 16:32:39
218,55,66,968,1761730517,2025-10-29 16:35:17
219,55,34,,,
219,55,35,,,
219,55,36,419,1758108612,2025-09-17 18:30:12
219,55,51,590,1760520764,2025-10-15 16:32:44
219,55,66,971,1761730523,2025-10-29 16:35:23
220,55,34,,,
220,55,35,,,
220,55,36,,,
220,55,51,,,
220,55,66,,,
221,55,34,,,
221,55,35,,,
221,55,36,434,1758108622,2025-09-17 18:30:22
221,55,51,585,1760520752,2025-10-15 16:32:32
221,55,66,970,1761730521,2025-10-29 16:35:21
222,55,34,,,
222,55,35,354,1758035844,2025-09-16 22:17:24
222,55,36,422,1758108616,2025-09-17 18:30:16
222,55,51,579,1760520742,2025-10-15 16:32:22
222,55,66,992,1761730579,2025-10-29 16:36:19
223,55,34,,,
223,55,35,,,
223,55,36,411,1758108608,2025-09-17 18:30:08
223,55,51,578,1760520741,2025-10-15 16:32:21
223,55,66,991,1761730566,2025-10-29 16:36:06
224,55,34,,,
224,55,35,,,
224,55,36,433,1758108603,2025-09-17 18:30:03
224,55,51,592,1760520766,2025-10-15 16:32:46
224,55,66,980,1761730528,2025-10-29 16:35:28
225,55,34,,,
225,55,35,,,
225,55,36,421,1758108613,2025-09-17 18:30:13
225,55,51,576,1760520739,2025-10-15 16:32:19
225,55,66,960,1761730512,2025-10-29 16:35:12
226,55,34,,,
226,55,35,,,
226,55,36,428,1758108615,2025-09-17 18:30:15
226,55,51,574,1760520739,2025-10-15 16:32:19
226,55,66,,,
227,55,34,,,
227,55,35,360,1758083710,2025-09-17 11:35:10
227,55,36,410,1758108607,2025-09-17 18:30:07
227,55,51,560,1760520732,2025-10-15 16:32:12
227,55,66,958,1761730508,2025-10-29 16:35:08
228,55,34,,,
228,55,35,,,
228,55,36,417,1758108608,2025-09-17 18:30:08
228,55,51,562,1760520734,2025-10-15 16:32:14
228,55,66,966,1761730516,2025-10-29 16:35:16
229,55,34,,,
229,55,35,,,
229,55,36,432,1758108619,2025-09-17 18:30:19
229,55,51,580,1760520743,2025-10-15 16:32:23
229,55,66,974,1761730541,2025-10-29 16:35:41
230,55,34,,,
230,55,35,342,1757899785,2025-09-15 08:29:45
230,55,36,446,1758108636,2025-09-17 18:30:36
230,55,51,566,1760520736,2025-10-15 16:32:16
230,55,66,962,1761730514,2025-10-29 16:35:14
231,55,34,,,
231,55,35,,,
231,55,36,427,1758108617,2025-09-17 18:30:17
231,55,51,586,1760520752,2025-10-15 16:32:32
231,55,66,,,
232,55,34,,,
232,55,35,,,
232,55,36,425,1758108615,2025-09-17 18:30:15
232,55,51,582,1760520745,2025-10-15 16:32:25
232,55,66,977,1761730527,2025-10-29 16:35:27
233,55,34,,,
233,55,35,,,
233,55,36,423,1758108615,2025-09-17 18:30:15
233,55,51,596,1760520767,2025-10-15 16:32:47
233,55,66,972,1761730525,2025-10-29 16:35:25
234,55,34,,,
234,55,35,,,
234,55,36,445,1758108635,2025-09-17 18:30:35
234,55,51,558,1760520730,2025-10-15 16:32:10
234,55,66,993,1761730604,2025-10-29 16:36:44
235,55,34,,,
235,55,35,,,
235,55,36,438,1758108616,2025-09-17 18:30:16
235,55,51,575,1760520739,2025-10-15 16:32:19
235,55,66,979,1761730531,2025-10-29 16:35:31
236,55,34,,,
236,55,35,,,
236,55,36,424,1758108616,2025-09-17 18:30:16
236,55,51,570,1760520738,2025-10-15 16:32:18
236,55,66,976,1761730525,2025-10-29 16:35:25
237,55,34,,,
237,55,35,,,
237,55,36,429,1758108618,2025-09-17 18:30:18
237,55,51,581,1760520743,2025-10-15 16:32:23
237,55,66,994,1761730593,2025-10-29 16:36:33
238,55,34,,,
238,55,35,400,1758099161,2025-09-17 15:52:41
238,55,35,401,1758099257,2025-09-17 15:54:17
238,55,36,431,1758108618,2025-09-17 18:30:18
238,55,51,595,1760520771,2025-10-15 16:32:51
238,55,66,982,1761730541,2025-10-29 16:35:41
239,55,34,,,
239,55,35,,,
239,55,36,440,1758108627,2025-09-17 18:30:27
239,55,51,587,1760520754,2025-10-15 16:32:34
239,55,66,969,1761730520,2025-10-29 16:35:20
706,55,34,,,
706,55,35,,,
706,55,36,,,
706,55,51,,,
706,55,66,,,
61,56,258,,,
70,56,258,,,
197,56,258,,,
198,56,258,,,
199,56,258,,,
200,56,258,,,
201,56,258,,,
202,56,258,,,
203,56,258,,,
204,56,258,,,
205,56,258,,,
206,56,258,,,
207,56,258,,,
208,56,258,,,
209,56,258,,,
210,56,258,,,
211,56,258,,,
212,56,258,,,
213,56,258,,,
214,56,258,,,
215,56,258,,,
216,56,258,,,
217,56,258,,,
218,56,258,,,
219,56,258,,,
220,56,258,,,
221,56,258,,,
222,56,258,,,
223,56,258,,,
224,56,258,,,
225,56,258,,,
226,56,258,,,
227,56,258,,,
228,56,258,,,
229,56,258,,,
230,56,258,,,
231,56,258,,,
232,56,258,,,
233,56,258,,,
234,56,258,,,
235,56,258,,,
236,56,258,,,
237,56,258,,,
238,56,258,,,
239,56,258,,,
285,56,258,,,
61,58,39,,,
74,58,39,498,1759243669,2025-09-30 21:47:49
75,58,39,487,1759243802,2025-09-30 21:50:02
77,58,39,500,1759243699,2025-09-30 21:48:19
82,58,39,507,1759243931,2025-09-30 21:52:11
83,58,39,489,1759243829,2025-09-30 21:50:29
85,58,39,483,1759243799,2025-09-30 21:49:59
86,58,39,493,1759243847,2025-09-30 21:50:47
87,58,39,488,1759243827,2025-09-30 21:50:27
92,58,39,492,1759243816,2025-09-30 21:50:16
94,58,39,486,1759243674,2025-09-30 21:47:54
97,58,39,481,1759243671,2025-09-30 21:47:51
98,58,39,491,1759243823,2025-09-30 21:50:23
100,58,39,485,1759243824,2025-09-30 21:50:24
101,58,39,506,1759244058,2025-09-30 21:54:18
107,58,39,497,1759243875,2025-09-30 21:51:15
109,58,39,496,1759243874,2025-09-30 21:51:14
111,58,39,505,1759243650,2025-09-30 21:47:30
113,58,39,502,1759243936,2025-09-30 21:52:16
197,58,39,503,1759243970,2025-09-30 21:52:50
199,58,39,478,1759243814,2025-09-30 21:50:14
203,58,39,501,1759243907,2025-09-30 21:51:47
207,58,39,479,1759243818,2025-09-30 21:50:18
208,58,39,490,1759243453,2025-09-30 21:44:13
211,58,39,508,1759243757,2025-09-30 21:49:17
214,58,39,480,1759243820,2025-09-30 21:50:20
217,58,39,504,1759243980,2025-09-30 21:53:00
222,58,39,477,1759243813,2025-09-30 21:50:13
225,58,39,482,1759243787,2025-09-30 21:49:47
228,58,39,476,1759243779,2025-09-30 21:49:39
231,58,39,499,1759243904,2025-09-30 21:51:44
234,58,39,509,1759244400,2025-09-30 22:00:00
236,58,39,494,1759243794,2025-09-30 21:49:54
238,58,39,495,1759243860,2025-09-30 21:51:00
239,58,39,484,1759243825,2025-09-30 21:50:25
1060,58,39,,,
62,64,33,,,
114,64,33,306,1757572180,2025-09-11 13:29:40
115,64,33,316,1757571646,2025-09-11 13:20:46
116,64,33,323,1757572051,2025-09-11 13:27:31
117,64,33,324,1757571896,2025-09-11 13:24:56
118,64,33,304,1757572199,2025-09-11 13:29:59
119,64,33,310,1757572090,2025-09-11 13:28:10
120,64,33,301,1757571535,2025-09-11 13:18:55
121,64,33,,,
122,64,33,,,
123,64,33,305,1757571602,2025-09-11 13:20:02
124,64,33,326,1757572200,2025-09-11 13:30:00
125,64,33,328,1757572196,2025-09-11 13:29:56
126,64,33,329,1757572202,2025-09-11 13:30:02
127,64,33,303,1757572117,2025-09-11 13:28:37
128,64,33,,,
129,64,33,325,1757572089,2025-09-11 13:28:09
130,64,33,311,1757572153,2025-09-11 13:29:13
131,64,33,302,1757571961,2025-09-11 13:26:01
132,64,33,320,1757571850,2025-09-11 13:24:10
133,64,33,327,1757572100,2025-09-11 13:28:20
135,64,33,313,1757572181,2025-09-11 13:29:41
136,64,33,318,1757572176,2025-09-11 13:29:36
137,64,33,321,1757572201,2025-09-11 13:30:01
138,64,33,330,1757572201,2025-09-11 13:30:01
139,64,33,315,1757572155,2025-09-11 13:29:15
140,64,33,300,1757572200,2025-09-11 13:30:00
141,64,33,309,1757572110,2025-09-11 13:28:30
142,64,33,317,1757572170,2025-09-11 13:29:30
143,64,33,319,1757572196,2025-09-11 13:29:56
144,64,33,307,1757572078,2025-09-11 13:27:58
145,64,33,,,
146,64,33,,,
147,64,33,312,1757572200,2025-09-11 13:30:00
148,64,33,314,1757571631,2025-09-11 13:20:31
149,64,33,322,1757571676,2025-09-11 13:21:16
151,64,33,308,1757572131,2025-09-11 13:28:51
152,64,33,,,
153,64,33,,,
154,64,33,331,1757572151,2025-09-11 13:29:11
374,64,33,,,
62,68,58,,,
62,68,59,,,
62,68,60,,,
62,68,68,,,
62,68,69,,,
62,68,70,,,
62,68,75,,,
62,68,76,,,
63,68,58,,,
63,68,59,,,
63,68,60,,,
63,68,68,,,
63,68,69,,,
63,68,70,,,
63,68,75,,,
63,68,76,,,
114,68,58,753,1761534827,2025-10-27 10:13:47
114,68,59,796,1761535801,2025-10-27 10:30:01
114,68,59,807,1761535984,2025-10-27 10:33:04
114,68,60,834,1761537828,2025-10-27 11:03:48
114,68,68,1089,1762140083,2025-11-03 10:21:23
114,68,69,1125,1762141167,2025-11-03 10:39:27
114,68,70,1143,1762142083,2025-11-03 10:54:43
114,68,75,1230,1762745810,2025-11-10 10:36:50
114,68,76,1264,1762748104,2025-11-10 11:15:04
115,68,58,741,1761534830,2025-10-27 10:13:50
115,68,59,794,1761535800,2025-10-27 10:30:00
115,68,59,803,1761536073,2025-10-27 10:34:33
115,68,60,830,1761537682,2025-10-27 11:01:22
115,68,68,1080,1762139938,2025-11-03 10:18:58
115,68,69,1116,1762140989,2025-11-03 10:36:29
115,68,70,,,
115,68,75,1223,1762745453,2025-11-10 10:30:53
115,68,76,1272,1762748020,2025-11-10 11:13:40
116,68,58,760,1761534895,2025-10-27 10:14:55
116,68,59,,,
116,68,60,845,1761538218,2025-10-27 11:10:18
116,68,68,1091,1762140131,2025-11-03 10:22:11
116,68,69,1119,1762141423,2025-11-03 10:43:43
116,68,70,,,
116,68,75,1227,1762745741,2025-11-10 10:35:41
116,68,76,1268,1762748111,2025-11-10 11:15:11
117,68,58,757,1761534901,2025-10-27 10:15:01
117,68,59,785,1761535805,2025-10-27 10:30:05
117,68,59,826,1761536100,2025-10-27 10:35:00
117,68,60,842,1761538500,2025-10-27 11:15:00
117,68,68,1092,1762140321,2025-11-03 10:25:21
117,68,69,1122,1762141181,2025-11-03 10:39:41
117,68,70,,,
117,68,75,1232,1762745792,2025-11-10 10:36:32
117,68,76,1271,1762748123,2025-11-10 11:15:23
118,68,58,755,1761534890,2025-10-27 10:14:50
118,68,59,781,1761535800,2025-10-27 10:30:00
118,68,59,825,1761536098,2025-10-27 10:34:58
118,68,60,852,1761537905,2025-10-27 11:05:05
118,68,68,1077,1762140301,2025-11-03 10:25:01
118,68,69,1105,1762141178,2025-11-03 10:39:38
118,68,70,,,
118,68,75,1234,1762745614,2025-11-10 10:33:34
118,68,76,1252,1762748093,2025-11-10 11:14:53
119,68,58,747,1761535007,2025-10-27 10:16:47
119,68,59,784,1761535801,2025-10-27 10:30:01
119,68,59,808,1761536100,2025-10-27 10:35:00
119,68,60,849,1761538313,2025-10-27 11:11:53
119,68,60,861,1761538489,2025-10-27 11:14:49
119,68,68,1083,1762140104,2025-11-03 10:21:44
119,68,69,1113,1762141152,2025-11-03 10:39:12
119,68,70,1134,1762142154,2025-11-03 10:55:54
119,68,75,1209,1762745821,2025-11-10 10:37:01
119,68,76,1244,1762747984,2025-11-10 11:13:04
120,68,58,756,1761534813,2025-10-27 10:13:33
120,68,59,775,1761535782,2025-10-27 10:29:42
120,68,60,,,
120,68,68,1100,1762140154,2025-11-03 10:22:34
120,68,69,1118,1762141243,2025-11-03 10:40:43
120,68,70,,,
120,68,75,1217,1762745754,2025-11-10 10:35:54
120,68,76,1261,1762748075,2025-11-10 11:14:35
121,68,58,744,1761534779,2025-10-27 10:12:59
121,68,59,812,1761535938,2025-10-27 10:32:18
121,68,60,,,
121,68,68,,,
121,68,69,,,
121,68,70,,,
121,68,75,1226,1762745474,2025-11-10 10:31:14
121,68,76,1269,1762747939,2025-11-10 11:12:19
122,68,58,748,1761534783,2025-10-27 10:13:03
122,68,59,809,1761535886,2025-10-27 10:31:26
122,68,60,843,1761537905,2025-10-27 11:05:05
122,68,68,,,
122,68,69,,,
122,68,70,,,
122,68,75,1212,1762745476,2025-11-10 10:31:16
122,68,76,1246,1762747936,2025-11-10 11:12:16
123,68,58,750,1761534794,2025-10-27 10:13:14
123,68,59,783,1761535800,2025-10-27 10:30:00
123,68,59,819,1761536020,2025-10-27 10:33:40
123,68,60,851,1761537955,2025-10-27 11:05:55
123,68,68,,,
123,68,69,,,
123,68,70,1136,1762142010,2025-11-03 10:53:30
123,68,70,1149,1762142179,2025-11-03 10:56:19
123,68,70,1152,1762142212,2025-11-03 10:56:52
123,68,75,,,
123,68,76,1260,1762748081,2025-11-10 11:14:41
124,68,58,,,
124,68,59,802,1761535800,2025-10-27 10:30:00
124,68,59,822,1761536100,2025-10-27 10:35:00
124,68,60,836,1761538267,2025-10-27 11:11:07
124,68,68,1085,1762140305,2025-11-03 10:25:05
124,68,69,1112,1762141554,2025-11-03 10:45:54
124,68,70,1147,1762142220,2025-11-03 10:57:00
124,68,75,,,
124,68,76,,,
125,68,58,765,1761534901,2025-10-27 10:15:01
125,68,59,780,1761535800,2025-10-27 10:30:00
125,68,59,821,1761536065,2025-10-27 10:34:25
125,68,60,840,1761538005,2025-10-27 11:06:45
125,68,68,,,
125,68,69,,,
125,68,70,,,
125,68,75,1214,1762745702,2025-11-10 10:35:02
125,68,76,1257,1762748093,2025-11-10 11:14:53
126,68,58,769,1761534973,2025-10-27 10:16:13
126,68,59,778,1761535801,2025-10-27 10:30:01
126,68,59,815,1761536100,2025-10-27 10:35:00
126,68,60,831,1761538010,2025-10-27 11:06:50
126,68,68,1078,1762139969,2025-11-03 10:19:29
126,68,69,1111,1762141218,2025-11-03 10:40:18
126,68,70,1144,1762142121,2025-11-03 10:55:21
126,68,75,1216,1762745807,2025-11-10 10:36:47
126,68,76,1270,1762748097,2025-11-10 11:14:57
127,68,58,763,1761534858,2025-10-27 10:14:18
127,68,59,774,1761535800,2025-10-27 10:30:00
127,68,59,813,1761536013,2025-10-27 10:33:33
127,68,60,844,1761538314,2025-10-27 11:11:54
127,68,68,1084,1762140132,2025-11-03 10:22:12
127,68,69,1120,1762141197,2025-11-03 10:39:57
127,68,70,1151,1762142220,2025-11-03 10:57:00
127,68,75,1229,1762745778,2025-11-10 10:36:18
127,68,76,1259,1762748086,2025-11-10 11:14:46
128,68,58,766,1761534834,2025-10-27 10:13:54
128,68,59,804,1761536101,2025-10-27 10:35:01
128,68,60,858,1761538507,2025-10-27 11:15:07
128,68,68,,,
128,68,69,,,
128,68,70,1133,1762142238,2025-11-03 10:57:18
128,68,75,,,
128,68,76,,,
129,68,58,,,
129,68,59,,,
129,68,60,,,
129,68,68,,,
129,68,69,,,
129,68,70,,,
129,68,75,,,
129,68,76,,,
130,68,58,,,
130,68,59,793,1761535799,2025-10-27 10:29:59
130,68,60,857,1761538500,2025-10-27 11:15:00
130,68,68,1096,1762140301,2025-11-03 10:25:01
130,68,69,1109,1762141150,2025-11-03 10:39:10
130,68,70,1146,1762142132,2025-11-03 10:55:32
130,68,75,1236,1762745785,2025-11-10 10:36:25
130,68,76,1265,1762748204,2025-11-10 11:16:44
131,68,58,773,1761535107,2025-10-27 10:18:27
131,68,59,791,1761535925,2025-10-27 10:32:05
131,68,60,855,1761538275,2025-10-27 11:11:15
131,68,68,1101,1762140297,2025-11-03 10:24:57
131,68,69,1128,1762141484,2025-11-03 10:44:44
131,68,70,1148,1762142038,2025-11-03 10:53:58
131,68,75,1231,1762745817,2025-11-10 10:36:57
131,68,76,1241,1762746889,2025-11-10 10:54:49
132,68,58,759,1761534912,2025-10-27 10:15:12
132,68,59,792,1761535788,2025-10-27 10:29:48
132,68,60,856,1761537916,2025-10-27 11:05:16
132,68,68,,,
132,68,69,,,
132,68,70,,,
132,68,75,1213,1762745698,2025-11-10 10:34:58
132,68,76,1253,1762747891,2025-11-10 11:11:31
133,68,58,772,1761535097,2025-10-27 10:18:17
133,68,59,797,1761535802,2025-10-27 10:30:02
133,68,59,816,1761536157,2025-10-27 10:35:57
133,68,60,853,1761538194,2025-10-27 11:09:54
133,68,68,1098,1762140280,2025-11-03 10:24:40
133,68,69,1121,1762141440,2025-11-03 10:44:00
133,68,70,1140,1762141993,2025-11-03 10:53:13
133,68,75,1228,1762745596,2025-11-10 10:33:16
133,68,76,1243,1762747300,2025-11-10 11:01:40
135,68,58,762,1761534873,2025-10-27 10:14:33
135,68,59,800,1761535801,2025-10-27 10:30:01
135,68,59,823,1761536044,2025-10-27 10:34:04
135,68,60,841,1761538081,2025-10-27 11:08:01
135,68,68,1087,1762140048,2025-11-03 10:20:48
135,68,69,1124,1762141163,2025-11-03 10:39:23
135,68,70,,,
135,68,75,1235,1762745720,2025-11-10 10:35:20
135,68,76,1263,1762748014,2025-11-10 11:13:34
136,68,58,743,1761534793,2025-10-27 10:13:13
136,68,59,790,1761535801,2025-10-27 10:30:01
136,68,59,820,1761536100,2025-10-27 10:35:00
136,68,60,847,1761538100,2025-10-27 11:08:20
136,68,68,1081,1762139901,2025-11-03 10:18:21
136,68,69,1106,1762141196,2025-11-03 10:39:56
136,68,70,1131,1762142016,2025-11-03 10:53:36
136,68,75,1222,1762745820,2025-11-10 10:37:00
136,68,76,1256,1762748092,2025-11-10 11:14:52
137,68,58,761,1761535342,2025-10-27 10:22:22
137,68,59,787,1761535800,2025-10-27 10:30:00
137,68,59,818,1761536041,2025-10-27 10:34:01
137,68,60,848,1761538161,2025-10-27 11:09:21
137,68,68,1086,1762140014,2025-11-03 10:20:14
137,68,69,1110,1762141214,2025-11-03 10:40:14
137,68,70,1145,1762142138,2025-11-03 10:55:38
137,68,75,1224,1762745823,2025-11-10 10:37:03
137,68,76,1262,1762748123,2025-11-10 11:15:23
138,68,58,,,
138,68,59,,,
138,68,60,,,
138,68,68,1099,1762140189,2025-11-03 10:23:09
138,68,69,,,
138,68,70,,,
138,68,75,,,
138,68,76,,,
139,68,58,,,
139,68,59,795,1761535803,2025-10-27 10:30:03
139,68,59,810,1761536101,2025-10-27 10:35:01
139,68,60,838,1761538300,2025-10-27 11:11:40
139,68,60,860,1761538431,2025-10-27 11:13:51
139,68,68,1082,1762140054,2025-11-03 10:20:54
139,68,69,1114,1762141190,2025-11-03 10:39:50
139,68,70,1137,1762142015,2025-11-03 10:53:35
139,68,75,1211,1762745818,2025-11-10 10:36:58
139,68,76,1255,1762748063,2025-11-10 11:14:23
140,68,58,746,1761534855,2025-10-27 10:14:15
140,68,59,776,1761535792,2025-10-27 10:29:52
140,68,60,859,1761538340,2025-10-27 11:12:20
140,68,68,1095,1762139988,2025-11-03 10:19:48
140,68,69,1115,1762141180,2025-11-03 10:39:40
140,68,70,1139,1762142021,2025-11-03 10:53:41
140,68,75,1210,1762745785,2025-11-10 10:36:25
140,68,76,1250,1762748104,2025-11-10 11:15:04
141,68,58,758,1761534819,2025-10-27 10:13:39
141,68,59,798,1761535801,2025-10-27 10:30:01
141,68,59,811,1761535982,2025-10-27 10:33:02
141,68,60,833,1761537900,2025-10-27 11:05:00
141,68,68,1097,1762139990,2025-11-03 10:19:50
141,68,69,1123,1762141165,2025-11-03 10:39:25
141,68,70,1150,1762142107,2025-11-03 10:55:07
141,68,75,1218,1762745827,2025-11-10 10:37:07
141,68,76,1248,1762748124,2025-11-10 11:15:24
142,68,58,,,
142,68,59,782,1761535785,2025-10-27 10:29:45
142,68,60,850,1761538553,2025-10-27 11:15:53
142,68,68,,,
142,68,69,,,
142,68,70,,,
142,68,75,,,
142,68,76,1258,1762748233,2025-11-10 11:17:13
143,68,58,745,1761534852,2025-10-27 10:14:12
