userid,courseid,week_number,total_clicks,late_night_clicks,late_night_activity_ratio
135,1,46,4,0,0.0000
135,1,47,9,1,0.1111
135,1,48,14,0,0.0000
135,1,49,6,1,0.1667
135,1,50,10,0,0.0000
135,1,51,3,1,0.3333
135,1,53,1,0,0.0000
135,1,55,4,0,0.0000
135,1,56,13,3,0.2308
135,1,57,14,3,0.2143
135,1,58,8,0,0.0000
136,1,3,2,0,0.0000
136,1,4,1,0,0.0000
136,1,7,1,0,0.0000
136,1,12,1,0,0.0000
136,1,14,1,0,0.0000
136,1,16,2,0,0.0000
136,1,17,3,0,0.0000
136,1,23,1,0,0.0000
136,1,38,3,0,0.0000
137,1,3,1,0,0.0000
137,1,4,1,0,0.0000
137,1,6,1,0,0.0000
137,1,10,1,0,0.0000
137,1,13,1,0,0.0000
137,1,16,1,0,0.0000
137,1,40,1,0,0.0000
137,1,56,1,0,0.0000
138,1,3,2,0,0.0000
138,1,4,2,0,0.0000
138,1,5,7,0,0.0000
138,1,6,2,0,0.0000
138,1,7,3,0,0.0000
138,1,8,1,0,0.0000
138,1,9,9,0,0.0000
138,1,10,5,0,0.0000
138,1,11,1,0,0.0000
138,1,13,6,0,0.0000
138,1,14,8,0,0.0000
138,1,15,2,0,0.0000
138,1,16,2,0,0.0000
138,1,17,6,0,0.0000
138,1,18,2,0,0.0000
138,1,20,5,0,0.0000
138,1,21,4,0,0.0000
138,1,25,9,0,0.0000
138,1,26,4,0,0.0000
138,1,27,3,0,0.0000
138,1,28,3,0,0.0000
138,1,29,1,0,0.0000
138,1,30,1,0,0.0000
138,1,31,1,0,0.0000
138,1,36,2,0,0.0000
138,1,42,1,0,0.0000
138,1,45,2,0,0.0000
138,1,47,4,1,0.2500
138,1,48,5,0,0.0000
138,1,49,4,0,0.0000
138,1,50,6,0,0.0000
138,1,51,2,0,0.0000
138,1,55,2,0,0.0000
138,1,56,3,0,0.0000
138,1,57,7,0,0.0000
138,1,58,3,0,0.0000
139,1,5,4,0,0.0000
139,1,7,4,0,0.0000
139,1,10,1,0,0.0000
139,1,12,1,0,0.0000
139,1,16,4,0,0.0000
139,1,20,1,0,0.0000
139,1,24,1,0,0.0000
139,1,27,1,0,0.0000
139,1,34,1,0,0.0000
139,1,49,1,0,0.0000
139,1,56,3,0,0.0000
139,1,58,1,0,0.0000
140,1,3,3,0,0.0000
140,1,5,2,0,0.0000
140,1,13,1,0,0.0000
140,1,26,1,0,0.0000
140,1,30,4,0,0.0000
140,1,47,3,0,0.0000
140,1,48,3,0,0.0000
140,1,55,1,0,0.0000
140,1,56,1,0,0.0000
140,1,57,1,0,0.0000
141,1,20,1,1,1.0000
141,1,30,1,0,0.0000
141,1,45,1,0,0.0000
141,1,48,2,0,0.0000
141,1,49,1,0,0.0000
141,1,52,1,0,0.0000
141,1,56,1,0,0.0000
141,1,57,1,0,0.0000
141,1,58,1,0,0.0000
142,1,3,9,0,0.0000
142,1,4,2,0,0.0000
142,1,8,3,0,0.0000
142,1,17,1,0,0.0000
142,1,18,1,0,0.0000
142,1,20,1,1,1.0000
142,1,36,1,1,1.0000
142,1,48,2,1,0.5000
142,1,55,1,0,0.0000
142,1,56,1,0,0.0000
142,1,57,1,0,0.0000
142,1,58,3,0,0.0000
143,1,4,2,0,0.0000
143,1,5,1,1,1.0000
143,1,13,3,0,0.0000
143,1,16,3,2,0.6667
143,1,17,3,0,0.0000
143,1,26,1,0,0.0000
143,1,30,1,0,0.0000
143,1,37,1,0,0.0000
143,1,49,1,0,0.0000
144,1,3,5,0,0.0000
144,1,4,1,0,0.0000
144,1,7,3,0,0.0000
144,1,9,6,0,0.0000
144,1,10,2,0,0.0000
144,1,11,1,0,0.0000
144,1,12,3,0,0.0000
144,1,13,5,0,0.0000
144,1,14,2,0,0.0000
144,1,15,2,0,0.0000
144,1,16,8,0,0.0000
144,1,17,1,0,0.0000
144,1,18,1,0,0.0000
144,1,20,1,0,0.0000
144,1,22,5,0,0.0000
144,1,26,5,0,0.0000
144,1,31,1,0,0.0000
144,1,40,4,0,0.0000
144,1,46,1,0,0.0000
144,1,50,4,0,0.0000
144,1,52,1,0,0.0000
144,1,55,1,0,0.0000
145,1,4,4,0,0.0000
145,1,5,1,0,0.0000
145,1,6,2,0,0.0000
145,1,8,3,0,0.0000
145,1,19,9,0,0.0000
145,1,20,10,0,0.0000
145,1,22,1,0,0.0000
145,1,23,1,0,0.0000
145,1,24,2,0,0.0000
145,1,58,1,0,0.0000
146,1,3,1,0,0.0000
146,1,11,2,0,0.0000
146,1,28,2,0,0.0000
146,1,38,1,0,0.0000
146,1,55,1,0,0.0000
146,1,56,1,0,0.0000
146,1,57,1,1,1.0000
147,1,5,2,0,0.0000
147,1,7,3,0,0.0000
147,1,8,2,0,0.0000
147,1,14,1,0,0.0000
147,1,16,2,0,0.0000
147,1,17,6,0,0.0000
147,1,20,1,0,0.0000
147,1,29,1,0,0.0000
147,1,40,1,0,0.0000
147,1,45,2,0,0.0000
147,1,47,1,0,0.0000
147,1,48,1,0,0.0000
147,1,52,1,0,0.0000
147,1,54,1,0,0.0000
147,1,56,1,0,0.0000
147,1,57,2,1,0.5000
148,1,4,4,0,0.0000
148,1,5,5,0,0.0000
148,1,6,1,0,0.0000
148,1,7,3,0,0.0000
148,1,8,1,0,0.0000
148,1,18,1,0,0.0000
148,1,26,1,0,0.0000
148,1,30,1,0,0.0000
148,1,32,1,0,0.0000
148,1,43,1,0,0.0000
148,1,45,1,0,0.0000
148,1,47,1,0,0.0000
148,1,56,1,0,0.0000
148,1,57,1,0,0.0000
149,1,25,1,0,0.0000
150,1,4,1,0,0.0000
150,1,6,1,0,0.0000
150,1,7,1,0,0.0000
150,1,10,1,0,0.0000
150,1,11,1,1,1.0000
150,1,12,5,5,1.0000
150,1,16,1,0,0.0000
150,1,17,1,0,0.0000
150,1,18,2,0,0.0000
150,1,25,1,0,0.0000
150,1,33,1,0,0.0000
151,1,4,6,0,0.0000
151,1,5,7,0,0.0000
151,1,7,16,0,0.0000
151,1,8,2,0,0.0000
151,1,9,5,0,0.0000
151,1,10,4,0,0.0000
151,1,12,2,0,0.0000
151,1,13,3,3,1.0000
151,1,14,11,2,0.1818
151,1,16,2,0,0.0000
151,1,17,7,0,0.0000
151,1,18,1,0,0.0000
151,1,20,5,0,0.0000
151,1,21,3,1,0.3333
151,1,26,1,0,0.0000
151,1,27,1,0,0.0000
151,1,28,11,0,0.0000
151,1,29,2,0,0.0000
151,1,30,4,0,0.0000
151,1,31,2,2,1.0000
151,1,32,1,0,0.0000
151,1,37,2,0,0.0000
151,1,38,1,0,0.0000
151,1,39,2,0,0.0000
151,1,42,7,0,0.0000
151,1,43,2,0,0.0000
151,1,45,6,0,0.0000
151,1,47,14,0,0.0000
151,1,48,19,0,0.0000
151,1,49,15,0,0.0000
151,1,50,12,1,0.0833
151,1,51,9,0,0.0000
151,1,52,6,0,0.0000
151,1,53,3,0,0.0000
151,1,54,2,0,0.0000
151,1,55,11,0,0.0000
151,1,56,19,0,0.0000
151,1,57,21,4,0.1905
151,1,58,18,1,0.0556
152,1,4,1,0,0.0000
152,1,8,1,0,0.0000
152,1,11,4,0,0.0000
152,1,12,2,0,0.0000
152,1,15,4,0,0.0000
152,1,16,1,0,0.0000
152,1,17,2,0,0.0000
152,1,20,1,0,0.0000
152,1,39,1,0,0.0000
152,1,45,1,0,0.0000
152,1,46,1,0,0.0000
152,1,56,3,0,0.0000
153,1,45,1,0,0.0000
154,1,10,1,0,0.0000
155,1,3,4,0,0.0000
155,1,4,9,1,0.1111
155,1,5,7,0,0.0000
155,1,6,6,0,0.0000
155,1,7,11,1,0.0909
155,1,8,11,1,0.0909
155,1,9,5,0,0.0000
155,1,10,5,0,0.0000
155,1,11,3,0,0.0000
155,1,12,10,0,0.0000
155,1,13,7,0,0.0000
155,1,14,8,0,0.0000
155,1,15,2,0,0.0000
155,1,16,1,0,0.0000
155,1,17,5,1,0.2000
155,1,18,2,0,0.0000
155,1,20,3,0,0.0000
155,1,21,3,0,0.0000
155,1,25,2,0,0.0000
155,1,26,7,0,0.0000
155,1,27,2,0,0.0000
155,1,28,3,0,0.0000
155,1,30,1,0,0.0000
155,1,31,2,0,0.0000
155,1,32,4,0,0.0000
155,1,33,1,0,0.0000
155,1,34,1,0,0.0000
155,1,35,1,0,0.0000
155,1,37,4,0,0.0000
155,1,38,1,0,0.0000
155,1,39,6,1,0.1667
155,1,40,2,0,0.0000
155,1,42,1,0,0.0000
155,1,43,2,0,0.0000
155,1,44,1,1,1.0000
155,1,45,5,0,0.0000
155,1,46,4,0,0.0000
155,1,47,7,0,0.0000
155,1,48,7,0,0.0000
155,1,49,4,0,0.0000
155,1,50,5,0,0.0000
155,1,51,7,0,0.0000
155,1,52,2,0,0.0000
155,1,55,5,0,0.0000
155,1,56,7,0,0.0000
155,1,57,4,2,0.5000
155,1,58,5,1,0.2000
156,1,3,2,0,0.0000
156,1,4,3,0,0.0000
156,1,5,5,0,0.0000
156,1,13,5,0,0.0000
156,1,14,1,0,0.0000
156,1,28,2,0,0.0000
156,1,31,1,0,0.0000
156,1,32,2,0,0.0000
156,1,49,1,0,0.0000
156,1,51,2,0,0.0000
156,1,56,2,0,0.0000
158,1,16,1,0,0.0000
158,1,44,1,0,0.0000
158,1,49,2,0,0.0000
158,1,55,1,0,0.0000
158,1,56,1,0,0.0000
158,1,57,2,1,0.5000
159,1,6,5,0,0.0000
159,1,7,6,0,0.0000
159,1,8,4,0,0.0000
159,1,9,5,0,0.0000
159,1,10,3,0,0.0000
159,1,11,7,0,0.0000
159,1,12,2,0,0.0000
159,1,13,1,0,0.0000
159,1,14,4,0,0.0000
159,1,15,6,0,0.0000
159,1,16,2,0,0.0000
159,1,17,6,1,0.1667
159,1,18,6,0,0.0000
159,1,19,2,0,0.0000
159,1,20,3,0,0.0000
159,1,21,4,0,0.0000
159,1,30,2,0,0.0000
159,1,31,1,0,0.0000
159,1,33,2,0,0.0000
159,1,34,2,0,0.0000
159,1,45,3,0,0.0000
159,1,48,1,0,0.0000
159,1,49,2,0,0.0000
159,1,50,1,0,0.0000
159,1,51,1,0,0.0000
159,1,57,2,0,0.0000
159,1,58,2,0,0.0000
160,1,5,1,0,0.0000
160,1,8,1,0,0.0000
160,1,9,2,0,0.0000
160,1,10,4,0,0.0000
160,1,14,3,0,0.0000
160,1,18,3,0,0.0000
160,1,19,2,0,0.0000
160,1,20,1,0,0.0000
160,1,21,1,1,1.0000
160,1,26,1,0,0.0000
160,1,27,1,0,0.0000
160,1,41,2,0,0.0000
160,1,48,7,0,0.0000
160,1,55,3,0,0.0000
161,1,3,1,0,0.0000
161,1,9,1,0,0.0000
161,1,12,1,0,0.0000
161,1,15,1,0,0.0000
161,1,16,1,0,0.0000
161,1,30,1,0,0.0000
161,1,37,2,0,0.0000
161,1,42,1,0,0.0000
161,1,44,1,0,0.0000
161,1,45,2,0,0.0000
161,1,48,5,0,0.0000
161,1,52,1,0,0.0000
161,1,54,1,0,0.0000
161,1,56,6,0,0.0000
161,1,57,1,0,0.0000
161,1,58,1,0,0.0000
162,1,5,1,0,0.0000
162,1,6,1,0,0.0000
162,1,7,2,0,0.0000
162,1,8,2,0,0.0000
163,1,4,18,1,0.0556
163,1,5,15,0,0.0000
163,1,6,5,0,0.0000
163,1,7,1,0,0.0000
163,1,8,3,0,0.0000
163,1,9,4,0,0.0000
163,1,10,3,0,0.0000
163,1,11,1,0,0.0000
163,1,13,5,0,0.0000
163,1,14,4,0,0.0000
163,1,15,12,0,0.0000
163,1,16,2,0,0.0000
163,1,17,6,0,0.0000
163,1,18,6,0,0.0000
163,1,19,2,0,0.0000
163,1,20,5,0,0.0000
163,1,21,7,0,0.0000
163,1,26,5,0,0.0000
163,1,27,5,0,0.0000
163,1,28,4,0,0.0000
163,1,30,1,0,0.0000
163,1,31,1,0,0.0000
163,1,32,3,0,0.0000
163,1,33,6,0,0.0000
163,1,34,2,0,0.0000
163,1,35,4,0,0.0000
163,1,36,2,0,0.0000
163,1,37,4,0,0.0000
163,1,38,3,0,0.0000
163,1,39,4,0,0.0000
163,1,40,1,0,0.0000
163,1,42,1,0,0.0000
163,1,43,1,0,0.0000
163,1,44,1,0,0.0000
163,1,45,8,0,0.0000
163,1,46,5,0,0.0000
163,1,47,1,0,0.0000
163,1,48,4,0,0.0000
163,1,49,5,0,0.0000
163,1,50,5,0,0.0000
163,1,51,8,0,0.0000
163,1,55,10,0,0.0000
163,1,56,13,0,0.0000
163,1,57,8,0,0.0000
163,1,58,15,0,0.0000
164,1,12,1,0,0.0000
164,1,25,3,0,0.0000
164,1,36,1,0,0.0000
164,1,43,4,0,0.0000
164,1,49,2,0,0.0000
164,1,50,2,0,0.0000
165,1,5,6,3,0.5000
165,1,6,2,1,0.5000
165,1,7,5,0,0.0000
165,1,8,10,2,0.2000
165,1,9,7,4,0.5714
165,1,10,18,3,0.1667
165,1,11,11,2,0.1818
165,1,12,8,1,0.1250
165,1,13,10,0,0.0000
165,1,14,9,1,0.1111
165,1,15,5,0,0.0000
165,1,16,1,0,0.0000
165,1,17,12,5,0.4167
165,1,18,9,1,0.1111
165,1,19,1,0,0.0000
165,1,20,5,0,0.0000
165,1,21,2,0,0.0000
165,1,22,2,0,0.0000
165,1,25,1,0,0.0000
165,1,26,2,0,0.0000
165,1,28,6,0,0.0000
165,1,29,2,0,0.0000
165,1,30,1,0,0.0000
165,1,32,2,1,0.5000
165,1,33,5,5,1.0000
165,1,36,2,0,0.0000
165,1,37,4,0,0.0000
165,1,39,1,1,1.0000
165,1,44,2,0,0.0000
165,1,48,1,0,0.0000
165,1,49,1,0,0.0000
165,1,52,3,0,0.0000
165,1,54,1,1,1.0000
165,1,56,1,0,0.0000
166,1,3,2,0,0.0000
166,1,14,1,0,0.0000
166,1,26,1,0,0.0000
166,1,30,1,0,0.0000
166,1,31,1,0,0.0000
166,1,52,2,0,0.0000
167,1,4,1,0,0.0000
167,1,5,1,0,0.0000
167,1,17,1,0,0.0000
167,1,36,1,0,0.0000
167,1,46,1,0,0.0000
167,1,48,1,0,0.0000
167,1,52,1,0,0.0000
167,1,54,1,0,0.0000
167,1,56,1,0,0.0000
168,1,5,1,0,0.0000
168,1,10,1,0,0.0000
168,1,28,1,1,1.0000
168,1,38,2,0,0.0000
168,1,58,1,0,0.0000
169,1,3,2,0,0.0000
169,1,4,3,0,0.0000
169,1,5,20,0,0.0000
169,1,6,1,0,0.0000
169,1,7,8,0,0.0000
169,1,8,6,0,0.0000
169,1,9,5,0,0.0000
169,1,10,15,0,0.0000
169,1,12,8,0,0.0000
169,1,13,6,0,0.0000
169,1,14,6,0,0.0000
169,1,15,7,0,0.0000
169,1,16,3,0,0.0000
169,1,17,5,0,0.0000
169,1,18,2,0,0.0000
169,1,20,4,0,0.0000
169,1,21,3,0,0.0000
169,1,26,5,0,0.0000
169,1,27,6,0,0.0000
169,1,28,3,0,0.0000
169,1,29,2,0,0.0000
169,1,30,1,0,0.0000
169,1,31,1,0,0.0000
169,1,32,2,0,0.0000
169,1,33,3,0,0.0000
169,1,34,3,0,0.0000
169,1,35,2,0,0.0000
169,1,36,1,0,0.0000
169,1,38,4,0,0.0000
169,1,39,5,0,0.0000
169,1,40,1,0,0.0000
169,1,41,2,0,0.0000
169,1,43,1,0,0.0000
169,1,44,9,2,0.2222
169,1,45,11,0,0.0000
169,1,46,6,0,0.0000
169,1,47,4,0,0.0000
169,1,48,10,0,0.0000
169,1,49,7,0,0.0000
169,1,50,9,0,0.0000
169,1,51,8,0,0.0000
169,1,55,20,0,0.0000
169,1,56,14,0,0.0000
169,1,57,8,0,0.0000
169,1,58,3,0,0.0000
170,1,7,2,0,0.0000
170,1,13,1,0,0.0000
170,1,15,1,0,0.0000
170,1,16,2,0,0.0000
170,1,18,2,0,0.0000
170,1,20,1,0,0.0000
170,1,28,2,0,0.0000
170,1,32,1,0,0.0000
170,1,35,1,0,0.0000
170,1,37,1,0,0.0000
170,1,49,2,0,0.0000
170,1,50,1,0,0.0000
170,1,51,1,0,0.0000
170,1,54,1,0,0.0000
170,1,55,1,0,0.0000
170,1,56,2,0,0.0000
170,1,58,1,0,0.0000
171,1,3,7,0,0.0000
171,1,4,13,1,0.0769
171,1,5,15,0,0.0000
171,1,6,8,0,0.0000
171,1,7,7,0,0.0000
171,1,8,2,0,0.0000
171,1,16,16,3,0.1875
171,1,17,19,0,0.0000
171,1,18,12,2,0.1667
171,1,19,8,0,0.0000
171,1,20,18,4,0.2222
171,1,21,4,1,0.2500
171,1,22,1,0,0.0000
171,1,25,3,0,0.0000
173,1,7,2,0,0.0000
173,1,8,1,0,0.0000
173,1,12,1,0,0.0000
173,1,13,1,0,0.0000
173,1,16,1,0,0.0000
173,1,19,2,0,0.0000
173,1,25,2,0,0.0000
173,1,28,1,0,0.0000
173,1,29,3,0,0.0000
173,1,37,1,0,0.0000
173,1,43,1,0,0.0000
173,1,44,1,0,0.0000
173,1,55,1,0,0.0000
174,1,8,1,0,0.0000
174,1,10,1,0,0.0000
175,1,3,2,0,0.0000
175,1,4,7,0,0.0000
175,1,5,15,0,0.0000
175,1,6,7,0,0.0000
175,1,7,17,0,0.0000
175,1,8,9,0,0.0000
175,1,9,10,0,0.0000
175,1,10,11,0,0.0000
175,1,11,4,1,0.2500
175,1,12,3,0,0.0000
175,1,13,19,0,0.0000
175,1,14,9,0,0.0000
175,1,15,5,0,0.0000
175,1,16,8,0,0.0000
175,1,17,10,0,0.0000
175,1,18,2,0,0.0000
175,1,19,4,0,0.0000
175,1,20,6,0,0.0000
175,1,25,3,0,0.0000
175,1,26,6,0,0.0000
175,1,27,6,0,0.0000
175,1,28,3,0,0.0000
175,1,29,1,0,0.0000
175,1,30,2,0,0.0000
175,1,31,10,0,0.0000
175,1,32,2,0,0.0000
175,1,33,2,0,0.0000
175,1,34,2,0,0.0000
175,1,35,2,0,0.0000
175,1,36,1,0,0.0000
175,1,37,9,1,0.1111
175,1,38,1,0,0.0000
175,1,39,4,0,0.0000
175,1,40,5,0,0.0000
175,1,41,4,0,0.0000
175,1,42,2,0,0.0000
175,1,43,2,0,0.0000
175,1,44,3,0,0.0000
175,1,45,7,0,0.0000
175,1,46,4,0,0.0000
175,1,47,7,0,0.0000
175,1,48,11,1,0.0909
175,1,49,11,0,0.0000
175,1,50,10,0,0.0000
175,1,51,13,0,0.0000
175,1,52,9,0,0.0000
175,1,54,2,0,0.0000
175,1,55,12,0,0.0000
175,1,56,8,1,0.1250
175,1,57,5,0,0.0000
175,1,58,3,0,0.0000
176,1,4,6,0,0.0000
176,1,5,1,0,0.0000
176,1,6,2,0,0.0000
176,1,7,3,0,0.0000
176,1,8,2,0,0.0000
176,1,9,1,0,0.0000
176,1,12,2,0,0.0000
176,1,13,2,0,0.0000
176,1,14,2,0,0.0000
176,1,16,3,0,0.0000
176,1,17,3,0,0.0000
176,1,20,2,0,0.0000
176,1,25,1,0,0.0000
176,1,26,5,0,0.0000
176,1,27,3,0,0.0000
176,1,28,3,0,0.0000
176,1,29,2,0,0.0000
176,1,30,1,0,0.0000
176,1,32,1,0,0.0000
176,1,33,1,0,0.0000
176,1,36,2,0,0.0000
176,1,37,2,0,0.0000
176,1,38,1,0,0.0000
176,1,41,2,0,0.0000
176,1,42,1,0,0.0000
176,1,44,1,1,1.0000
176,1,46,4,0,0.0000
176,1,47,4,0,0.0000
176,1,48,5,0,0.0000
176,1,49,3,1,0.3333
176,1,50,7,0,0.0000
176,1,51,16,3,0.1875
176,1,52,1,1,1.0000
176,1,53,2,0,0.0000
176,1,55,5,0,0.0000
176,1,56,3,0,0.0000
176,1,57,5,1,0.2000
176,1,58,1,0,0.0000
177,1,5,1,0,0.0000
177,1,12,1,0,0.0000
177,1,18,1,0,0.0000
177,1,25,1,0,0.0000
177,1,32,1,0,0.0000
177,1,45,2,0,0.0000
178,1,5,1,0,0.0000
178,1,6,1,0,0.0000
178,1,7,1,0,0.0000
178,1,8,2,0,0.0000
178,1,10,1,0,0.0000
178,1,12,2,0,0.0000
178,1,17,3,0,0.0000
178,1,20,2,0,0.0000
178,1,26,1,0,0.0000
178,1,28,2,0,0.0000
178,1,29,1,0,0.0000
178,1,30,1,0,0.0000
178,1,33,2,0,0.0000
178,1,35,2,0,0.0000
178,1,39,1,0,0.0000
178,1,40,1,0,0.0000
178,1,41,1,0,0.0000
178,1,57,1,0,0.0000
180,1,3,1,0,0.0000
180,1,8,1,0,0.0000
180,1,13,1,0,0.0000
180,1,18,5,0,0.0000
180,1,38,1,1,1.0000
180,1,40,6,0,0.0000
180,1,58,1,0,0.0000
181,1,3,11,0,0.0000
181,1,4,13,0,0.0000
181,1,5,16,0,0.0000
181,1,6,8,2,0.2500
181,1,7,11,0,0.0000
181,1,8,7,0,0.0000
181,1,9,6,5,0.8333
181,1,10,14,0,0.0000
181,1,11,5,1,0.2000
181,1,12,9,0,0.0000
181,1,13,4,0,0.0000
181,1,14,12,0,0.0000
181,1,16,6,0,0.0000
181,1,17,16,0,0.0000
181,1,18,4,0,0.0000
181,1,20,3,0,0.0000
181,1,25,2,0,0.0000
181,1,26,4,0,0.0000
181,1,27,9,0,0.0000
181,1,28,8,1,0.1250
181,1,29,2,0,0.0000
181,1,30,9,0,0.0000
181,1,31,10,1,0.1000
181,1,32,5,0,0.0000
181,1,33,9,0,0.0000
181,1,34,6,0,0.0000
181,1,35,1,0,0.0000
181,1,36,1,0,0.0000
181,1,37,8,0,0.0000
181,1,38,2,0,0.0000
181,1,40,3,0,0.0000
181,1,41,1,0,0.0000
181,1,42,1,0,0.0000
181,1,43,7,0,0.0000
181,1,44,1,1,1.0000
181,1,46,7,0,0.0000
181,1,47,17,0,0.0000
181,1,48,14,0,0.0000
181,1,49,13,2,0.1538
181,1,50,12,0,0.0000
181,1,51,17,0,0.0000
181,1,52,6,0,0.0000
181,1,53,4,0,0.0000
181,1,54,2,0,0.0000
181,1,55,8,0,0.0000
181,1,56,9,0,0.0000
181,1,57,10,0,0.0000
181,1,58,8,1,0.1250
182,1,3,2,0,0.0000
182,1,5,1,0,0.0000
182,1,7,1,0,0.0000
182,1,8,2,0,0.0000
182,1,17,1,0,0.0000
182,1,45,1,0,0.0000
182,1,48,2,0,0.0000
182,1,50,1,0,0.0000
182,1,51,1,0,0.0000
182,1,55,1,0,0.0000
183,1,5,1,0,0.0000
184,1,3,1,0,0.0000
184,1,4,3,0,0.0000
184,1,5,6,0,0.0000
184,1,6,2,0,0.0000
184,1,7,4,0,0.0000
184,1,8,6,0,0.0000
184,1,10,1,0,0.0000
184,1,14,1,0,0.0000
184,1,26,1,0,0.0000
184,1,28,1,0,0.0000
184,1,29,2,1,0.5000
184,1,30,1,0,0.0000
184,1,32,1,0,0.0000
184,1,36,1,0,0.0000
184,1,37,6,0,0.0000
184,1,38,5,0,0.0000
184,1,39,2,0,0.0000
184,1,45,3,0,0.0000
184,1,47,2,0,0.0000
184,1,48,3,0,0.0000
184,1,50,1,1,1.0000
184,1,52,2,1,0.5000
184,1,54,2,0,0.0000
184,1,55,1,0,0.0000
184,1,56,1,0,0.0000
184,1,57,2,0,0.0000
184,1,58,8,1,0.1250
185,1,4,7,0,0.0000
185,1,5,5,0,0.0000
185,1,6,6,2,0.3333
185,1,7,3,0,0.0000
185,1,8,7,2,0.2857
185,1,9,2,0,0.0000
185,1,10,6,1,0.1667
185,1,12,4,0,0.0000
185,1,13,4,0,0.0000
185,1,14,1,0,0.0000
185,1,15,4,0,0.0000
185,1,20,2,0,0.0000
185,1,41,2,0,0.0000
185,1,44,1,0,0.0000
185,1,52,2,0,0.0000
186,1,3,8,0,0.0000
186,1,4,16,0,0.0000
186,1,5,17,0,0.0000
186,1,6,5,0,0.0000
186,1,7,2,0,0.0000
186,1,8,5,0,0.0000
186,1,12,2,0,0.0000
186,1,13,3,1,0.3333
186,1,16,3,0,0.0000
186,1,17,9,0,0.0000
186,1,18,2,0,0.0000
186,1,27,1,0,0.0000
186,1,37,1,0,0.0000
186,1,38,6,0,0.0000
186,1,45,1,0,0.0000
186,1,47,1,0,0.0000
186,1,48,2,0,0.0000
186,1,49,1,0,0.0000
186,1,51,2,0,0.0000
186,1,52,1,1,1.0000
186,1,53,1,1,1.0000
186,1,55,7,0,0.0000
187,1,4,3,0,0.0000
187,1,5,4,0,0.0000
187,1,13,3,0,0.0000
187,1,15,1,0,0.0000
187,1,39,3,0,0.0000
188,1,31,3,0,0.0000
188,1,52,1,0,0.0000
188,1,57,3,0,0.0000
189,1,3,5,0,0.0000
189,1,4,5,5,1.0000
189,1,5,2,0,0.0000
189,1,7,2,0,0.0000
189,1,8,7,0,0.0000
189,1,10,1,0,0.0000
189,1,11,1,0,0.0000
189,1,12,1,0,0.0000
189,1,18,2,0,0.0000
189,1,19,1,0,0.0000
189,1,29,1,0,0.0000
189,1,30,1,0,0.0000
190,1,3,3,0,0.0000
190,1,4,3,0,0.0000
190,1,5,3,0,0.0000
190,1,7,2,0,0.0000
190,1,8,3,0,0.0000
190,1,12,5,0,0.0000
190,1,13,4,0,0.0000
190,1,15,1,0,0.0000
190,1,17,2,0,0.0000
190,1,30,1,0,0.0000
190,1,33,1,0,0.0000
190,1,43,2,0,0.0000
190,1,44,1,0,0.0000
190,1,47,1,0,0.0000
190,1,48,4,0,0.0000
190,1,51,1,0,0.0000
190,1,56,1,0,0.0000
190,1,58,1,0,0.0000
191,1,3,2,0,0.0000
191,1,4,1,0,0.0000
191,1,8,2,0,0.0000
191,1,9,2,0,0.0000
191,1,12,1,0,0.0000
191,1,13,3,0,0.0000
191,1,14,1,0,0.0000
191,1,50,2,0,0.0000
191,1,52,1,0,0.0000
191,1,53,1,0,0.0000
191,1,56,2,0,0.0000
191,1,58,3,0,0.0000
192,1,7,1,0,0.0000
192,1,13,1,0,0.0000
192,1,15,1,0,0.0000
192,1,16,1,0,0.0000
192,1,17,3,0,0.0000
192,1,20,1,0,0.0000
192,1,27,1,0,0.0000
192,1,29,1,0,0.0000
192,1,30,1,0,0.0000
192,1,33,1,0,0.0000
192,1,43,3,0,0.0000
192,1,44,3,1,0.3333
192,1,45,2,0,0.0000
192,1,47,1,0,0.0000
192,1,49,1,0,0.0000
192,1,50,1,0,0.0000
192,1,51,2,0,0.0000
192,1,52,1,0,0.0000
193,1,4,7,0,0.0000
193,1,5,16,1,0.0625
193,1,6,9,2,0.2222
193,1,7,13,1,0.0769
193,1,8,8,0,0.0000
193,1,9,6,0,0.0000
193,1,10,7,0,0.0000
193,1,11,1,0,0.0000
193,1,12,7,1,0.1429
193,1,13,8,0,0.0000
193,1,14,7,0,0.0000
193,1,15,4,0,0.0000
193,1,16,5,1,0.2000
193,1,17,5,0,0.0000
193,1,18,5,2,0.4000
193,1,19,7,0,0.0000
193,1,20,12,1,0.0833
193,1,21,2,1,0.5000
193,1,24,2,0,0.0000
193,1,26,2,0,0.0000
193,1,31,1,0,0.0000
193,1,32,2,0,0.0000
193,1,33,1,0,0.0000
193,1,35,1,0,0.0000
193,1,37,1,0,0.0000
193,1,40,1,0,0.0000
193,1,47,1,0,0.0000
193,1,50,1,0,0.0000
193,1,51,1,0,0.0000
193,1,55,1,0,0.0000
193,1,58,2,1,0.5000
197,1,3,1,0,0.0000
197,1,5,1,0,0.0000
197,1,11,1,0,0.0000
197,1,40,1,0,0.0000
197,1,57,1,0,0.0000
197,1,58,1,0,0.0000
198,1,17,1,0,0.0000
198,1,19,1,0,0.0000
198,1,29,1,0,0.0000
198,1,31,3,0,0.0000
198,1,50,1,1,1.0000
199,1,3,4,0,0.0000
199,1,17,1,0,0.0000
199,1,24,3,0,0.0000
199,1,26,1,0,0.0000
199,1,35,1,0,0.0000
199,1,36,1,0,0.0000
