userid,courseid,week_number,click_count
187,1,39,3
188,1,31,3
188,1,52,1
188,1,57,3
189,1,3,5
189,1,4,5
189,1,5,2
189,1,7,2
189,1,8,7
189,1,10,1
189,1,11,1
189,1,12,1
189,1,18,2
189,1,19,1
189,1,29,1
189,1,30,1
190,1,3,3
190,1,4,3
190,1,5,3
190,1,7,2
190,1,8,3
190,1,12,5
190,1,13,4
190,1,15,1
190,1,17,2
190,1,30,1
190,1,33,1
190,1,43,2
190,1,44,1
190,1,47,1
190,1,48,4
190,1,51,1
190,1,56,1
190,1,58,1
191,1,3,2
191,1,4,1
191,1,8,2
191,1,9,2
191,1,12,1
191,1,13,3
191,1,14,1
191,1,50,2
191,1,52,1
191,1,53,1
191,1,56,2
191,1,58,3
192,1,7,1
192,1,13,1
192,1,15,1
192,1,16,1
192,1,17,3
192,1,20,1
192,1,27,1
192,1,29,1
192,1,30,1
192,1,33,1
192,1,43,3
192,1,44,3
192,1,45,2
192,1,47,1
192,1,49,1
192,1,50,1
192,1,51,2
192,1,52,1
193,1,4,7
193,1,5,16
193,1,6,9
193,1,7,13
193,1,8,8
193,1,9,6
193,1,10,7
193,1,11,1
193,1,12,7
193,1,13,8
193,1,14,7
193,1,15,4
193,1,16,5
193,1,17,5
193,1,18,5
193,1,19,7
193,1,20,12
193,1,21,2
193,1,24,2
193,1,26,2
193,1,31,1
193,1,32,2
193,1,33,1
193,1,35,1
193,1,37,1
193,1,40,1
193,1,47,1
193,1,50,1
193,1,51,1
193,1,55,1
193,1,58,2
197,1,3,1
197,1,5,1
197,1,11,1
197,1,40,1
197,1,57,1
197,1,58,1
198,1,17,1
198,1,19,1
198,1,29,1
198,1,31,3
198,1,50,1
199,1,3,4
199,1,17,1
199,1,24,3
199,1,26,1
199,1,35,1
199,1,36,1
199,1,48,1
200,1,3,4
200,1,5,1
200,1,6,1
200,1,13,1
200,1,27,1
200,1,30,1
200,1,31,2
200,1,47,3
200,1,49,1
200,1,51,1
200,1,58,1
201,1,3,5
201,1,4,3
201,1,5,2
201,1,6,1
201,1,7,4
201,1,8,1
201,1,9,4
201,1,10,1
201,1,13,1
201,1,14,1
201,1,15,1
201,1,20,1
201,1,27,7
201,1,28,5
201,1,29,2
201,1,30,1
201,1,31,2
201,1,33,2
201,1,34,2
201,1,35,5
201,1,36,1
201,1,37,5
201,1,38,1
201,1,39,6
201,1,42,1
201,1,43,5
201,1,44,1
201,1,45,2
201,1,46,7
201,1,47,9
201,1,48,10
201,1,49,10
201,1,50,5
201,1,51,7
201,1,52,2
201,1,54,1
201,1,55,2
201,1,56,3
201,1,57,11
201,1,58,14
202,1,5,2
202,1,9,1
202,1,19,1
202,1,20,1
202,1,26,1
202,1,27,2
202,1,31,1
202,1,35,1
202,1,41,1
202,1,42,3
202,1,43,2
202,1,46,2
202,1,48,2
202,1,50,3
202,1,56,1
203,1,4,1
203,1,5,2
203,1,6,1
203,1,19,2
203,1,58,1
204,1,7,3
204,1,8,1
204,1,9,5
204,1,19,1
204,1,39,2
204,1,42,1
204,1,45,1
206,1,3,4
206,1,4,2
206,1,5,3
206,1,6,1
206,1,7,1
206,1,9,2
206,1,10,1
206,1,12,1
206,1,13,1
206,1,14,1
206,1,16,2
206,1,17,1
206,1,19,5
206,1,20,4
206,1,27,4
206,1,28,3
206,1,29,3
206,1,30,2
206,1,31,2
206,1,33,5
206,1,34,6
206,1,35,4
206,1,36,5
206,1,37,8
206,1,38,5
206,1,39,2
206,1,40,1
206,1,45,1
206,1,47,2
206,1,48,16
206,1,49,7
206,1,50,5
206,1,51,2
206,1,55,2
206,1,56,7
206,1,57,11
206,1,58,16
207,1,5,1
207,1,7,1
207,1,9,1
207,1,12,1
207,1,13,1
207,1,14,3
207,1,15,1
207,1,17,1
207,1,19,1
207,1,20,2
207,1,36,3
207,1,37,1
207,1,38,1
207,1,39,1
207,1,40,1
207,1,41,1
207,1,50,1
207,1,51,2
207,1,57,1
207,1,58,1
208,1,10,1
208,1,11,1
208,1,12,1
208,1,13,1
208,1,14,6
208,1,20,2
208,1,25,1
208,1,28,1
208,1,29,1
208,1,32,2
208,1,35,3
208,1,36,2
208,1,37,3
208,1,38,3
208,1,39,1
208,1,40,3
208,1,41,2
208,1,43,1
208,1,45,2
208,1,46,2
208,1,47,5
208,1,48,3
208,1,49,4
208,1,50,3
208,1,51,2
208,1,55,6
208,1,56,1
208,1,57,8
208,1,58,8
209,1,3,1
209,1,7,1
209,1,9,1
209,1,31,1
209,1,48,1
209,1,49,1
209,1,58,4
210,1,4,1
210,1,5,1
210,1,7,4
210,1,8,1
210,1,9,4
210,1,12,2
210,1,13,2
210,1,14,2
210,1,17,2
210,1,19,4
210,1,20,1
210,1,27,1
210,1,30,2
210,1,31,2
210,1,33,1
210,1,34,4
210,1,35,2
210,1,36,2
210,1,37,3
210,1,38,7
210,1,39,4
210,1,40,2
210,1,41,1
210,1,42,2
210,1,43,9
210,1,45,1
210,1,46,8
210,1,47,9
210,1,48,7
210,1,49,6
210,1,50,6
210,1,51,7
210,1,54,1
210,1,55,2
210,1,56,2
210,1,57,9
210,1,58,10
211,1,7,1
211,1,25,1
211,1,28,1
211,1,32,1
211,1,34,1
211,1,36,2
211,1,37,1
211,1,41,1
211,1,47,1
211,1,57,1
211,1,58,1
212,1,3,5
212,1,4,5
212,1,7,1
212,1,14,1
212,1,19,1
212,1,28,1
212,1,32,3
212,1,35,1
212,1,36,1
212,1,39,3
212,1,45,1
212,1,46,2
212,1,47,1
212,1,48,3
212,1,49,1
212,1,51,5
212,1,54,1
212,1,56,1
213,1,29,1
213,1,30,2
213,1,44,1
213,1,49,3
213,1,51,1
213,1,52,1
213,1,58,3
214,1,5,2
214,1,38,1
215,1,4,2
215,1,7,1
215,1,14,1
215,1,27,1
215,1,28,1
215,1,30,1
215,1,31,1
215,1,33,3
215,1,34,2
215,1,36,4
215,1,37,2
215,1,39,6
215,1,41,1
215,1,42,2
215,1,43,1
215,1,45,3
215,1,46,1
215,1,47,3
215,1,48,8
215,1,49,6
215,1,50,4
215,1,55,2
215,1,56,2
215,1,57,7
215,1,58,10
216,1,3,5
216,1,5,1
216,1,7,1
216,1,19,1
216,1,27,1
216,1,29,4
216,1,32,2
216,1,34,2
216,1,40,2
216,1,42,1
216,1,45,1
216,1,48,5
216,1,49,5
216,1,51,2
216,1,57,1
216,1,58,9
217,1,19,2
217,1,25,3
217,1,27,1
217,1,29,1
217,1,40,3
217,1,50,1
217,1,57,1
218,1,37,1
218,1,48,1
218,1,49,1
218,1,58,3
219,1,3,2
219,1,6,1
219,1,10,1
219,1,57,1
219,1,58,3
220,1,3,1
221,1,7,1
221,1,30,1
221,1,43,1
221,1,44,1
221,1,47,3
221,1,48,3
221,1,49,2
221,1,50,1
221,1,58,9
222,1,3,6
222,1,4,1
222,1,7,1
222,1,8,1
222,1,9,1
222,1,10,1
222,1,14,2
222,1,19,5
222,1,20,1
222,1,26,1
222,1,36,1
222,1,39,1
222,1,48,1
222,1,57,1
223,1,3,2
223,1,13,1
223,1,14,1
223,1,24,1
223,1,28,1
223,1,42,2
223,1,48,1
223,1,50,1
223,1,58,2
224,1,7,1
224,1,19,1
224,1,21,1
224,1,34,2
224,1,49,1
224,1,58,1
225,1,6,2
225,1,33,1
225,1,39,2
225,1,48,3
225,1,49,2
225,1,50,3
225,1,51,2
225,1,55,1
225,1,57,2
226,1,7,1
226,1,19,3
226,1,48,5
227,1,7,1
227,1,38,4
227,1,40,1
227,1,47,1
227,1,48,1
227,1,50,1
227,1,57,1
227,1,58,1
228,1,7,1
228,1,38,2
228,1,44,1
229,1,3,3
229,1,13,1
229,1,36,1
229,1,43,1
229,1,47,2
229,1,55,1
230,1,3,2
230,1,4,4
230,1,5,1
230,1,6,1
230,1,7,1
230,1,12,2
230,1,26,1
230,1,27,1
230,1,30,1
230,1,33,1
230,1,45,1
230,1,49,1
230,1,51,1
230,1,57,1
231,1,32,1
231,1,35,1
231,1,36,5
231,1,43,1
231,1,44,1
231,1,48,2
232,1,4,1
232,1,51,1
233,1,3,4
233,1,5,1
233,1,11,2
233,1,27,2
233,1,28,2
233,1,50,4
233,1,58,2
234,1,7,1
234,1,20,1
234,1,47,4
234,1,48,1
234,1,51,1
234,1,58,5
235,1,30,2
235,1,33,1
235,1,34,1
235,1,43,1
235,1,48,1
235,1,50,1
235,1,51,1
235,1,57,1
236,1,7,1
236,1,9,1
236,1,16,1
236,1,31,1
236,1,33,1
236,1,48,1
236,1,50,1
236,1,58,1
237,1,37,1
237,1,50,1
237,1,51,2
238,1,4,4
238,1,7,1
238,1,29,1
238,1,30,2
238,1,32,2
238,1,33,1
238,1,36,2
238,1,40,1
238,1,44,1
238,1,46,1
238,1,48,2
238,1,49,4
238,1,50,3
238,1,51,1
238,1,55,1
238,1,57,4
238,1,58,3
239,1,32,1
240,1,5,1
241,1,5,2
241,1,17,1
241,1,20,1
242,1,13,1
242,1,14,1
242,1,20,1
245,1,4,1
245,1,5,1
245,1,15,1
247,1,8,1
247,1,9,1
248,1,4,4
248,1,5,1
248,1,6,1
248,1,10,1
248,1,12,4
248,1,13,2
248,1,14,4
248,1,56,1
250,1,6,2
251,1,4,1
251,1,6,1
253,1,15,1
253,1,20,3
253,1,26,1
254,1,15,1
255,1,4,1
255,1,19,1
256,1,10,1
256,1,15,2
256,1,17,2
256,1,19,2
256,1,20,1
257,1,4,6
257,1,5,1
257,1,6,1
257,1,7,1
257,1,8,1
257,1,9,1
257,1,10,1
257,1,12,1
257,1,13,2
257,1,14,4
257,1,15,5
257,1,16,1
257,1,17,3
257,1,18,3
257,1,20,3
259,1,5,1
259,1,6,1
259,1,9,1
259,1,13,1
259,1,15,1
259,1,20,1
260,1,15,2
260,1,20,1
261,1,13,1
262,1,13,1
263,1,5,1
263,1,6,1
263,1,16,1
264,1,13,1
265,1,20,3
266,1,13,1
266,1,14,2
266,1,17,1
268,1,5,1
268,1,14,2
270,1,5,1
270,1,14,1
270,1,20,2
272,1,5,3
272,1,10,1
272,1,20,1
274,1,21,1
275,1,4,1
275,1,13,1
275,1,15,1
275,1,18,2
278,1,15,1
278,1,21,1
281,1,15,1
282,1,20,1
283,1,4,1
283,1,15,1
284,1,4,3
284,1,5,2
284,1,6,2
284,1,7,1
284,1,8,1
284,1,9,1
284,1,10,1
284,1,12,2
284,1,13,2
284,1,14,3
284,1,15,1
284,1,16,2
284,1,18,1
284,1,20,2
285,1,5,9
285,1,7,1
285,1,8,2
285,1,9,3
285,1,16,3
285,1,17,4
285,1,19,2
285,1,27,1
285,1,28,2
285,1,34,1
285,1,36,1
285,1,37,1
285,1,38,1
285,1,40,1
285,1,43,3
285,1,44,1
285,1,49,2
285,1,51,1
285,1,52,1
285,1,55,1
285,1,58,1
286,1,9,1
293,1,12,2
293,1,13,2
293,1,17,2
295,1,9,3
295,1,10,3
296,1,9,1
302,1,9,1
303,1,9,1
304,1,9,1
304,1,10,1
304,1,17,2
307,1,10,4
309,1,19,1
310,1,9,1
320,1,11,1
321,1,9,4
323,1,9,3
323,1,10,1
326,1,16,1
328,1,9,2
332,1,9,2
337,1,10,3
339,1,9,2
339,1,10,4
339,1,11,2
339,1,18,5
343,1,9,4
343,1,10,2
344,1,9,2
344,1,10,6
344,1,20,1
348,1,13,1
348,1,14,1
349,1,11,2
350,1,11,3
350,1,18,1
354,1,10,2
354,1,11,2
356,1,11,1
357,1,10,1
358,1,20,1
359,1,20,2
362,1,10,4
364,1,11,1
368,1,16,1
375,1,16,1
376,1,10,3
378,1,13,6
378,1,15,3
382,1,11,2
384,1,11,1
386,1,25,1
392,1,11,3
399,1,10,16
399,1,11,4
400,1,10,2
409,1,12,1
411,1,12,4
411,1,13,5
411,1,16,1
412,1,12,6
412,1,13,2
413,1,12,1
414,1,12,2
415,1,12,1
416,1,12,1
416,1,13,1
417,1,12,2
420,1,12,4
421,1,12,3
421,1,13,1
422,1,12,1
425,1,12,3
425,1,17,1
426,1,12,2
428,1,12,1
432,1,12,1
432,1,15,1
434,1,13,4
434,1,14,2
434,1,21,3
435,1,12,1
436,1,12,1
436,1,16,1
436,1,17,15
436,1,18,4
441,1,12,3
443,1,12,5
446,1,15,3
447,1,12,1
448,1,13,4
448,1,14,1
450,1,12,6
451,1,16,15
453,1,12,5
453,1,13,3
453,1,14,1
453,1,17,1
456,1,13,5
456,1,14,3
457,1,13,6
457,1,14,9
459,1,14,3
462,1,14,1
469,1,13,3
469,1,14,3
470,1,14,6
475,1,13,1
475,1,14,2
477,1,13,3
477,1,14,1
477,1,21,2
479,1,16,1
482,1,13,10
482,1,19,2
484,1,13,3
484,1,16,4
484,1,17,1
486,1,16,1
489,1,13,1
490,1,13,2
498,1,15,1
499,1,15,2
500,1,15,2
507,1,15,1
511,1,16,3
511,1,17,2
513,1,15,4
516,1,15,2
521,1,16,17
521,1,17,2
524,1,15,15
524,1,16,2
525,1,15,1
530,1,15,6
530,1,17,4
534,1,15,4
543,1,16,1
546,1,16,2
546,1,17,3
548,1,16,3
549,1,15,1
549,1,16,1
550,1,15,1
562,1,15,4
562,1,17,1
565,1,17,1
566,1,17,1
568,1,16,1
573,1,16,1
574,1,16,1
575,1,16,5
575,1,17,2
577,1,16,3
577,1,17,4
579,1,17,2
583,1,17,1
587,1,16,3
589,1,16,2
589,1,17,1
591,1,16,3
591,1,17,1
592,1,16,1
593,1,16,1
594,1,16,2
599,1,16,3
602,1,16,16
602,1,17,8
602,1,19,2
602,1,21,1
603,1,16,1
605,1,17,1
608,1,16,1
608,1,22,2
610,1,20,1
610,1,21,1
610,1,22,1
611,1,16,2
622,1,17,7
622,1,18,1
630,1,17,6
630,1,18,5
633,1,17,4
639,1,18,1
644,1,19,2
646,1,17,1
647,1,17,4
650,1,17,1
658,1,19,3
661,1,18,1
665,1,19,1
666,1,18,3
668,1,18,2
668,1,25,2
668,1,26,3
672,1,18,1
679,1,18,1
681,1,19,1
686,1,19,1
697,1,19,2
698,1,18,5
698,1,19,3
699,1,19,5
700,1,25,1
701,1,21,1
703,1,18,3
703,1,19,1
705,1,18,2
711,1,18,2
716,1,18,2
719,1,31,2
719,1,32,1
720,1,18,5
725,1,18,1
725,1,19,1
729,1,18,1
731,1,18,2
734,1,18,2
734,1,19,1
735,1,18,2
736,1,20,28
742,1,18,1
744,1,18,3
744,1,19,5
746,1,18,1
746,1,19,10
748,1,19,5
749,1,18,1
752,1,18,1
753,1,18,5
754,1,19,1
755,1,18,2
759,1,18,1
761,1,18,11
763,1,18,3
764,1,18,1
766,1,20,3
767,1,20,27
767,1,27,3
770,1,20,1
772,1,20,4
775,1,19,3
779,1,20,3
781,1,20,4
788,1,19,4
788,1,20,2
792,1,20,3
793,1,20,7
793,1,27,2
794,1,20,3
795,1,20,5
796,1,20,4
802,1,20,4
808,1,20,3
815,1,20,3
817,1,20,8
817,1,25,4
817,1,40,2
817,1,44,2
817,1,45,5
817,1,46,3
817,1,50,5
819,1,20,1
820,1,22,3
823,1,20,1
825,1,20,5
826,1,21,3
830,1,20,2
830,1,22,2
831,1,20,2
833,1,20,1
833,1,21,1
834,1,22,3
839,1,20,1
839,1,21,1
841,1,35,1
846,1,20,1
849,1,20,18
849,1,21,6
856,1,20,1
856,1,21,1
857,1,21,1
858,1,20,1
858,1,21,2
860,1,21,1
860,1,22,5
864,1,20,4
864,1,21,6
867,1,21,1
871,1,21,2
872,1,24,1
872,1,27,1
872,1,30,1
873,1,28,1
874,1,21,12
874,1,22,1
874,1,23,1
874,1,25,1
874,1,26,3
874,1,27,4
874,1,29,1
874,1,30,2
874,1,31,1
875,1,24,1
876,1,27,1
877,1,21,1
877,1,22,1
877,1,26,2
877,1,28,1
879,1,43,2
879,1,45,1
879,1,49,1
880,1,20,1
880,1,54,1
881,1,22,4
881,1,25,2
881,1,26,1
881,1,29,6
881,1,30,8
881,1,32,2
881,1,34,4
881,1,38,1
881,1,47,1
884,1,27,1
885,1,20,1
888,1,26,1
888,1,27,1
888,1,28,3
888,1,29,1
889,1,21,2
889,1,22,4
889,1,23,2
889,1,26,1
889,1,27,1
889,1,28,5
889,1,29,1
889,1,30,2
889,1,32,1
889,1,39,1
890,1,21,2
890,1,26,1
891,1,31,1
891,1,32,2
894,1,20,1
894,1,23,1
894,1,28,1
894,1,35,1
895,1,21,2
895,1,22,1
900,1,20,1
902,1,20,1
905,1,20,1
910,1,20,1
913,1,20,6
919,1,20,1
920,1,24,4
922,1,20,1
926,1,20,6
926,1,21,2
926,1,26,1
926,1,30,1
928,1,20,7
934,1,20,5
936,1,20,1
938,1,20,6
939,1,20,2
941,1,20,3
942,1,33,2
944,1,20,2
952,1,20,1
956,1,20,1
961,1,20,11
963,1,20,3
972,1,20,2
984,1,20,2
985,1,20,1
988,1,21,3
988,1,22,2
988,1,26,1
990,1,20,3
991,1,20,3
992,1,20,1
997,1,20,5
998,1,20,2
1002,1,20,4
1008,1,20,7
1009,1,22,1
1011,1,32,2
1014,1,23,1
1017,1,25,6
1022,1,25,1
1028,1,44,4
1030,1,26,1
1033,1,31,3
1034,1,26,2
1038,1,25,1
1045,1,26,1
1048,1,32,2
1058,1,34,2
1060,1,25,2
1061,1,26,1
1062,1,26,1
1065,1,28,1
1065,1,35,1
1066,1,28,1
1066,1,33,1
1068,1,26,3
1068,1,30,1
1068,1,33,1
1068,1,35,1
1068,1,38,1
1069,1,26,2
1070,1,26,3
1071,1,26,1
1071,1,29,1
1072,1,35,1
1073,1,35,1
1075,1,28,1
1075,1,29,1
1085,1,32,1
1085,1,33,1
1085,1,34,1
1086,1,26,1
1094,1,26,4
1094,1,30,1
1094,1,32,1
1094,1,33,1
1096,1,30,1
1097,1,26,2
1097,1,35,2
1099,1,35,3
1099,1,38,1
1100,1,26,3
1101,1,28,1
1102,1,28,1
1104,1,36,3
1105,1,26,3
1105,1,32,1
1108,1,38,1
1110,1,28,1
1111,1,26,1
1111,1,36,1
1112,1,58,1
1116,1,28,3
1116,1,40,1
1120,1,28,1
1120,1,29,2
1120,1,30,2
1120,1,31,4
1120,1,32,2
1122,1,28,3
1123,1,28,2
1125,1,28,1
1130,1,29,1
1134,1,28,3
1135,1,29,1
1135,1,39,1
1136,1,28,1
1136,1,29,1
1136,1,30,3
1136,1,31,4
1136,1,32,2
1136,1,33,1
1136,1,49,1
1138,1,28,1
1142,1,28,1
1142,1,29,1
1142,1,30,1
1144,1,28,1
1146,1,30,4
1146,1,33,1
1146,1,40,1
1146,1,41,1
1146,1,43,1
1147,1,28,7
1147,1,41,1
1147,1,44,1
1148,1,32,2
1148,1,33,1
1149,1,32,3
1151,1,28,2
1151,1,29,1
1151,1,31,2
1155,1,32,1
1155,1,33,2
1156,1,28,1
1156,1,29,3
1156,1,55,1
1157,1,32,1
1160,1,28,6
1160,1,31,1
1161,1,32,1
1161,1,36,1
1161,1,45,1
1162,1,36,4
1162,1,37,2
1162,1,38,1
1162,1,41,2
1162,1,43,5
1162,1,47,2
1163,1,34,2
1163,1,36,11
1163,1,38,9
1163,1,39,1
1163,1,40,2
1163,1,41,6
1163,1,42,2
1163,1,43,5
1163,1,45,3
1163,1,46,4
1163,1,49,1
1164,1,37,1
1164,1,38,2
1164,1,39,1
1164,1,42,1
1164,1,43,6
1164,1,44,1
1164,1,45,1
1164,1,47,2
1164,1,48,2
1164,1,55,1
1165,1,36,8
1165,1,37,1
1165,1,41,5
1165,1,43,5
1165,1,44,6
1165,1,48,1
1165,1,53,2
1166,1,32,3
1166,1,36,4
1166,1,38,1
1166,1,43,1
1166,1,50,1
1166,1,51,2
1166,1,55,4
1167,1,33,2
1167,1,36,5
1167,1,38,4
1167,1,39,5
1167,1,40,3
1167,1,41,14
1167,1,42,16
1167,1,43,6
1167,1,45,12
1167,1,46,8
1167,1,48,2
1167,1,49,2
1167,1,50,2
1167,1,56,1
1168,1,32,10
1168,1,36,3
1168,1,39,1
1168,1,41,3
1168,1,42,4
1168,1,43,6
1168,1,44,5
1168,1,45,2
1168,1,46,2
1168,1,48,3
1169,1,32,15
1169,1,33,3
1169,1,36,5
1170,1,31,1
1170,1,32,4
1170,1,33,16
1170,1,34,2
1170,1,36,8
1170,1,50,9
1170,1,51,4
1170,1,58,1
1171,1,32,7
1171,1,33,5
1171,1,34,6
1171,1,35,9
1171,1,36,16
1171,1,37,18
1171,1,38,8
1171,1,39,3
1171,1,40,7
1171,1,41,8
1171,1,42,11
1171,1,43,14
1171,1,44,6
1171,1,45,1
1171,1,46,7
1171,1,48,11
1171,1,49,9
1171,1,50,2
1171,1,51,3
1171,1,55,5
1171,1,56,2
1171,1,57,5
1171,1,58,4
1172,1,36,26
1172,1,37,4
1172,1,38,3
1172,1,39,3
1172,1,40,2
1172,1,41,5
1172,1,42,9
1172,1,43,8
1172,1,44,1
1172,1,45,3
1172,1,46,3
1172,1,50,2
1172,1,51,5
1173,1,31,2
1173,1,32,8
1173,1,33,9
1173,1,35,4
1173,1,36,8
1173,1,37,3
1173,1,38,11
1173,1,39,3
1173,1,40,3
1173,1,41,5
1173,1,42,7
1173,1,43,10
1173,1,44,9
1173,1,45,6
1173,1,46,10
1173,1,47,10
1173,1,48,14
1173,1,49,2
1173,1,50,5
1173,1,51,6
1173,1,53,3
1173,1,54,1
1173,1,55,8
1173,1,56,5
1173,1,57,12
1173,1,58,10
1174,1,31,1
1174,1,36,1
1174,1,39,1
1174,1,41,4
1174,1,43,1
1174,1,45,1
1174,1,46,2
1174,1,49,1
1174,1,50,3
1174,1,54,1
1175,1,31,4
1176,1,44,1
1176,1,57,1
1177,1,32,1
1178,1,31,21
1178,1,32,4
1178,1,33,1
1178,1,36,6
1178,1,38,5
1178,1,39,1
1178,1,40,1
1178,1,41,3
1178,1,43,3
1178,1,45,2
1178,1,46,9
1178,1,50,2
1178,1,57,3
1179,1,31,2
1179,1,32,1
1179,1,35,1
1179,1,36,3
1179,1,42,3
1179,1,45,1
1179,1,46,1
1179,1,47,1
1179,1,49,1
1179,1,50,1
1179,1,51,5
1179,1,52,1
1179,1,56,2
1179,1,58,1
1181,1,36,1
1181,1,38,3
1181,1,41,2
1181,1,45,1
1181,1,48,2
1181,1,49,1
1181,1,50,8
1181,1,51,4
1181,1,54,4
1181,1,55,6
1181,1,56,1
1181,1,57,9
1181,1,58,4
1182,1,32,13
1182,1,33,14
1182,1,36,8
1182,1,37,3
1182,1,39,4
1182,1,40,6
1182,1,41,16
1182,1,42,7
1182,1,43,3
1182,1,45,9
1182,1,46,3
1182,1,47,2
1182,1,50,1
1182,1,51,9
1183,1,31,4
1183,1,32,1
1183,1,36,11
1183,1,37,1
1183,1,38,6
1183,1,39,2
1183,1,41,14
1183,1,42,18
1183,1,43,4
1183,1,45,1
1183,1,46,8
1183,1,48,3
1183,1,49,1
1183,1,50,2
1183,1,58,1
1184,1,31,1
1184,1,32,1
1184,1,41,2
1184,1,51,47
1185,1,31,4
1185,1,36,1
1185,1,45,2
1185,1,46,1
1185,1,47,5
1185,1,48,1
1185,1,49,2
1185,1,50,3
1185,1,51,3
1186,1,36,1
1187,1,31,3
1187,1,36,3
1187,1,41,1
1187,1,43,2
1187,1,47,1
1187,1,48,1
1187,1,49,1
1187,1,58,1
1188,1,36,1
1188,1,38,1
1189,1,33,1
1190,1,31,1
1190,1,32,1
1190,1,37,1
1190,1,42,1
1190,1,48,2
1191,1,31,1
1191,1,32,1
1191,1,33,5
1191,1,36,5
1191,1,46,2
1191,1,47,2
1191,1,48,1
1191,1,51,8
1192,1,32,2
1192,1,33,3
1192,1,38,1
1193,1,32,1
1193,1,36,2
1193,1,50,1
1194,1,44,1
1194,1,46,1
1195,1,32,3
1195,1,34,1
1195,1,36,4
1195,1,37,1
1195,1,38,2
1195,1,41,1
1195,1,42,3
1195,1,43,1
1195,1,58,1
1196,1,36,3
1196,1,38,1
1196,1,40,1
1196,1,41,5
1196,1,42,2
1196,1,43,2
1196,1,45,1
1196,1,46,1
1196,1,58,1
1197,1,32,11
1197,1,33,5
1197,1,34,2
1197,1,35,8
1197,1,36,9
1197,1,37,8
1197,1,38,11
1197,1,39,8
1197,1,40,8
1197,1,41,15
1197,1,42,15
1197,1,43,11
1197,1,44,13
1197,1,45,9
1197,1,46,9
1197,1,47,1
1197,1,48,8
1197,1,49,2
1197,1,50,4
1197,1,51,4
1197,1,52,1
1197,1,55,2
1197,1,56,1
1197,1,57,8
1197,1,58,5
1198,1,31,1
1198,1,33,1
1198,1,35,4
1198,1,36,6
1198,1,38,6
1198,1,39,9
1198,1,40,7
1198,1,41,15
1198,1,42,10
1198,1,43,34
1198,1,44,13
1198,1,45,10
1198,1,46,5
1198,1,47,4
1198,1,48,13
1198,1,49,31
1198,1,50,4
1198,1,51,6
1198,1,52,3
1198,1,54,2
1198,1,56,3
1198,1,57,6
1198,1,58,5
1199,1,32,2
1199,1,36,1
1199,1,39,1
1199,1,42,1
1199,1,49,1
1200,1,35,3
1200,1,52,1
1200,1,55,1
1201,1,31,2
1201,1,47,1
1201,1,49,2
1201,1,55,1
1201,1,57,1
1202,1,37,1
1202,1,47,1
1202,1,48,1
1202,1,55,2
1203,1,50,12
1204,1,31,12
1204,1,46,1
1204,1,47,1
1204,1,50,3
1204,1,51,1
1205,1,44,1
1205,1,48,1
1205,1,49,1
1205,1,50,5
1205,1,56,2
1206,1,31,7
1206,1,32,4
1206,1,33,1
1206,1,34,5
1206,1,35,1
1206,1,37,2
1206,1,39,1
1206,1,40,1
1206,1,41,1
1206,1,43,2
1206,1,44,1
1206,1,48,11
1206,1,49,3
1206,1,50,12
1206,1,51,5
1206,1,52,1
1206,1,55,4
1206,1,56,5
1206,1,57,4
1206,1,58,4
1208,1,35,2
1208,1,58,2
1209,1,55,1
1211,1,31,2
1211,1,32,9
1211,1,33,2
1211,1,34,1
1211,1,35,1
1211,1,36,7
1211,1,37,1
1211,1,42,1
1211,1,48,2
1212,1,31,7
1212,1,32,1
1212,1,33,1
1212,1,34,1
1212,1,35,1
1212,1,36,3
1212,1,38,7
1212,1,39,1
1212,1,40,2
1212,1,41,5
1212,1,42,3
1212,1,44,2
1212,1,49,1
1212,1,50,1
1212,1,51,3
1212,1,54,1
1212,1,55,1
1212,1,56,1
1212,1,57,1
1212,1,58,2
1213,1,32,3
1213,1,34,3
1213,1,35,1
1213,1,36,10
1213,1,37,6
1213,1,38,11
1213,1,39,5
1213,1,40,7
1213,1,41,2
1213,1,42,5
1213,1,43,13
1213,1,44,10
1213,1,45,5
1213,1,46,4
1213,1,47,2
1213,1,48,16
1213,1,49,14
1213,1,50,16
1213,1,51,4
1213,1,52,1
1213,1,55,2
1213,1,56,5
1213,1,57,8
1213,1,58,16
1214,1,31,1
1214,1,32,1
1214,1,36,11
1214,1,37,2
1214,1,38,4
1214,1,39,2
1214,1,41,2
1214,1,42,3
1214,1,43,19
1214,1,44,4
1214,1,45,9
1214,1,46,6
1214,1,47,3
1214,1,48,2
1214,1,50,1
1214,1,51,2
1214,1,55,1
1215,1,31,7
1215,1,32,7
1215,1,33,7
1215,1,34,6
1215,1,35,13
1215,1,36,16
1215,1,37,8
1215,1,38,47
1215,1,39,34
1215,1,40,26
1215,1,41,25
1215,1,42,17
1215,1,43,21
1215,1,44,5
1215,1,45,11
1215,1,46,2
1215,1,47,5
1215,1,48,12
1215,1,49,20
1215,1,50,16
1215,1,51,18
1215,1,52,3
1215,1,53,2
1215,1,54,1
1215,1,55,20
1215,1,56,19
1215,1,57,13
1215,1,58,23
1216,1,31,1
1216,1,37,1
1216,1,45,7
1216,1,50,7
1217,1,32,7
1217,1,33,11
1217,1,34,4
1217,1,35,4
1217,1,36,1
1217,1,37,3
1217,1,38,1
1217,1,39,1
1217,1,40,5
1217,1,41,10
1217,1,42,5
1217,1,43,7
1217,1,44,6
